estacion,anio,mes,comunidad,orientacion,altitud_base_m,altitud_cima_m,desnivel_m,umbria,dias_abierta,dias_totales,pct_dias_abierta,km_abiertos_med,pct_remontes_med,pct_pistas_med,pct_km_med,espesor_max_med,espesor_min_med,dias_nieve_polvo,dias_nieve_dura,dias_nieve_artificial,dias_nieve_pisada,dias_nieve_primavera,dias_finde,dias_festivo,dias_semana_navidad,dias_semana_santa,dias_temporada_esqui,temp_max_med,temp_min_med,temp_media_med,precipitacion_total,nieve_total_cm,viento_max_med,zona_hotelera,ocupacion_general_pct,ocupacion_finde_pct
Tavascán,2022,4,Cataluña,N,1640,2250,610,1,3,30,0.1,5.0,0.5555555555555555,0.7142857142857143,1.0,200.0,170.0,3,3,0,0,0,9,3,0,2,30,,,,0.0,0.0,,Lleida,57.08,71.31
Tavascán,2022,5,Cataluña,N,1640,2250,610,1,0,31,0.0,,,,,,,0,0,0,0,0,9,2,0,0,31,,,,0.0,0.0,,Lleida,62.31,74.22
Tavascán,2022,6,Cataluña,N,1640,2250,610,1,0,30,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Lleida,58.85,70.31
Tavascán,2022,7,Cataluña,N,1640,2250,610,1,0,31,0.0,,,,,,,0,0,0,0,0,10,0,0,0,0,,,,0.0,0.0,,Lleida,56.17,67.77
Tavascán,2022,8,Cataluña,N,1640,2250,610,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,Lleida,61.74,65.2
Tavascán,2022,9,Cataluña,N,1640,2250,610,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,Lleida,55.86,64.03
Tavascán,2022,10,Cataluña,N,1640,2250,610,1,0,31,0.0,,,,,,,0,0,0,0,0,10,1,0,0,31,,,,0.0,0.0,,Lleida,51.6,62.46
Tavascán,2022,11,Cataluña,N,1640,2250,610,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,30,,,,0.0,0.0,,Lleida,45.32,52.91
Tavascán,2022,12,Cataluña,N,1640,2250,610,1,25,31,0.8064516129032258,0.5715789473684211,0.4133333333333333,0.1428571428571428,0.08165413533834585,43.2,16.2,7,16,0,0,2,9,4,2,0,31,,,,0.0,0.0,,Lleida,36.78,47.07
Tavascán,2023,1,Cataluña,N,1640,2250,610,1,19,31,0.6129032258064516,3.3157894736842106,0.6388888888888888,0.5037593984962406,0.47368421052631576,77.89655172413794,34.86206896551724,14,14,0,0,0,9,2,2,0,31,,,,0.0,0.0,,Lleida,40.67,44.57
Tavascán,2023,2,Cataluña,N,1640,2250,610,1,28,28,1.0,7.0,0.9047619047619048,1.0,1.0,117.57142857142857,57.607142857142854,25,12,0,0,1,8,1,0,0,28,,,,0.0,0.0,,Lleida,45.63,59.93
Tavascán,2023,3,Cataluña,N,1640,2250,610,1,30,31,0.967741935483871,4.225,0.8160919540229885,0.619047619047619,0.6035714285714285,113.54838709677419,38.38709677419355,8,10,0,0,21,8,0,0,0,31,,,,0.0,0.0,,Lleida,47.72,64.99
Tavascán,2023,4,Cataluña,N,1640,2250,610,1,9,30,0.3,0.6,0.5833333333333333,0.1428571428571428,0.0857142857142857,94.44444444444444,20.0,0,0,0,0,9,10,3,0,2,30,,,,0.0,0.0,,Lleida,52.94,68.09
Tavascán,2023,5,Cataluña,N,1640,2250,610,1,0,31,0.0,,,,,,,0,0,0,0,0,8,2,0,0,31,,,,0.0,0.0,,Lleida,53.07,62.82
Tavascán,2023,6,Cataluña,N,1640,2250,610,1,0,30,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Lleida,51.52,66.91
Tavascán,2023,7,Cataluña,N,1640,2250,610,1,0,31,0.0,,,,,,,0,0,0,0,0,10,0,0,0,0,,,,0.0,0.0,,Lleida,51.46,57.12
Tavascán,2023,8,Cataluña,N,1640,2250,610,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,Lleida,53.42,63.93
Tavascán,2023,9,Cataluña,N,1640,2250,610,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,,,,0.0,0.0,,Lleida,51.95,58.41
Tavascán,2023,10,Cataluña,N,1640,2250,610,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,31,,,,0.0,0.0,,Lleida,54.33,62.32
Tavascán,2023,11,Cataluña,N,1640,2250,610,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,30,,,,0.0,0.0,,Lleida,43.84,52.33
Tavascán,2023,12,Cataluña,N,1640,2250,610,1,5,31,0.16129032258064516,0.5,0.6666666666666666,0.1428571428571428,0.0714285714285714,30.0,5.0,0,5,0,0,0,10,4,2,0,31,,,,0.0,0.0,,Lleida,41.39,45.0
Tavascán,2024,1,Cataluña,N,1640,2250,610,1,29,31,0.9354838709677419,2.8137931034482757,0.8275862068965517,0.3940886699507389,0.4019704433497537,38.10344827586207,19.310344827586206,13,16,0,0,0,8,2,2,0,31,,,,0.0,0.0,,Lleida,38.88,41.55
Tavascán,2024,2,Cataluña,N,1640,2250,610,1,29,29,1.0,4.224137931034483,0.9080459770114943,0.541871921182266,0.603448275862069,27.586206896551722,10.344827586206897,9,11,0,0,11,8,1,0,0,29,,,,0.0,0.0,,Lleida,46.3,56.1
Tavascán,2024,3,Cataluña,N,1640,2250,610,1,31,31,1.0,5.0,0.9784946236559139,0.9354838709677419,0.7142857142857143,132.25806451612902,55.16129032258065,14,3,0,0,17,10,2,0,2,31,,,,0.0,0.0,,Lleida,51.67,69.27
Tavascán,2024,4,Cataluña,N,1640,2250,610,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,30,,,,0.0,0.0,,Lleida,47.53,52.79
Tavascán,2024,5,Cataluña,N,1640,2250,610,1,0,31,0.0,,,,,,,0,0,0,0,0,8,2,0,0,31,,,,0.0,0.0,,Lleida,55.23,66.44
Tavascán,2024,6,Cataluña,N,1640,2250,610,1,0,30,0.0,,,,,,,0,0,0,0,0,10,0,0,0,0,,,,0.0,0.0,,Lleida,57.62,66.38
Tavascán,2024,7,Cataluña,N,1640,2250,610,1,0,31,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Lleida,53.05,69.47
Tavascán,2024,8,Cataluña,N,1640,2250,610,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,,,,0.0,0.0,,Lleida,54.76,63.24
Tavascán,2024,9,Cataluña,N,1640,2250,610,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,,,,0.0,0.0,,Lleida,51.44,59.78
Tavascán,2024,10,Cataluña,N,1640,2250,610,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,31,,,,0.0,0.0,,Lleida,54.64,66.75
Tavascán,2024,11,Cataluña,N,1640,2250,610,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,30,,,,0.0,0.0,,Lleida,46.61,55.41
Tavascán,2024,12,Cataluña,N,1640,2250,610,1,8,31,0.25806451612903225,4.0,0.875,0.5178571428571428,0.5714285714285714,74.0909090909091,37.0,11,5,0,0,0,9,4,2,0,31,,,,0.0,0.0,,Lleida,43.91,55.38
Tavascán,2025,1,Cataluña,N,1640,2250,610,1,30,31,0.967741935483871,5.0,0.8444444444444444,0.7571428571428572,0.7142857142857143,40.32258064516129,19.838709677419356,14,30,0,0,3,8,2,2,0,31,,,,0.0,0.0,,Lleida,35.68,42.8
Tavascán,2025,2,Cataluña,N,1640,2250,610,1,27,28,0.9642857142857143,5.0,0.7530864197530863,0.7724867724867726,0.7142857142857143,56.07142857142857,35.357142857142854,16,15,0,0,7,8,1,0,0,28,,,,0.0,0.0,,Lleida,46.3,59.2
Tavascán,2025,3,Cataluña,N,1640,2250,610,1,19,31,0.6129032258064516,5.416666666666667,0.9649122807017543,0.8421052631578947,0.7738095238095238,57.61904761904762,34.76190476190476,6,4,0,0,11,10,0,0,0,31,,,,0.0,0.0,,Lleida,46.45,61.46
Tavascán,2025,4,Cataluña,N,1640,2250,610,1,0,30,0.0,,,,,,,0,0,0,0,0,8,3,0,2,30,,,,0.0,0.0,,Lleida,49.2,68.12
Tavascán,2025,5,Cataluña,N,1640,2250,610,1,0,31,0.0,,,,,,,0,0,0,0,0,9,2,0,0,31,,,,0.0,0.0,,Lleida,50.87,62.37
Tavascán,2025,6,Cataluña,N,1640,2250,610,1,0,30,0.0,,,,,,,0,0,0,0,0,9,0,0,0,0,,,,0.0,0.0,,Lleida,53.1,65.03
Tavascán,2025,7,Cataluña,N,1640,2250,610,1,0,31,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,Lleida,53.13,63.78
Tavascán,2025,8,Cataluña,N,1640,2250,610,1,0,31,0.0,,,,,,,0,0,0,0,0,10,1,0,0,0,,,,0.0,0.0,,Lleida,59.81,70.16
Tavascán,2025,9,Cataluña,N,1640,2250,610,1,0,8,0.0,,,,,,,0,0,0,0,0,2,0,0,0,0,,,,0.0,0.0,,Lleida,50.46,60.76
Valdelinares,2018,1,Aragón,N,1700,2020,320,1,30,30,1.0,10.866666666666667,0.8583333333333333,0.817948717948718,0.7761904761904762,61.166666666666664,26.333333333333332,21,22,0,0,10,8,1,1,0,30,,,,0.0,0.0,,,,
Valdelinares,2018,2,Aragón,N,1700,2020,320,1,26,26,1.0,13.461538461538462,0.8653846153846154,0.9704142011834319,0.9615384615384616,92.88461538461539,41.53846153846154,20,14,0,0,0,7,1,0,0,26,,,,0.0,0.0,,,,
Valdelinares,2018,3,Aragón,N,1700,2020,320,1,29,29,1.0,13.931034482758621,0.8706896551724138,0.9893899204244032,0.9950738916256158,106.55172413793103,42.58620689655172,14,14,0,0,11,8,1,0,1,29,,,,0.0,0.0,,,,
Valdelinares,2018,4,Aragón,N,1700,2020,320,1,2,29,0.06896551724137931,14.0,1.0,1.0,1.0,82.5,22.5,0,1,0,0,2,8,1,0,0,29,,,,0.0,0.0,,,,
Valdelinares,2018,5,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,8,2,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2018,6,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,9,0,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2018,7,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,9,0,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2018,8,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2018,9,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,10,1,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2018,10,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2018,11,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,30,,,,0.0,0.0,,,,
Valdelinares,2018,12,Aragón,N,1700,2020,320,1,6,31,0.1935483870967742,3.1666666666666665,0.5,0.22619047619047614,0.18199233716475097,25.0,10.0,3,6,0,0,3,10,4,2,0,31,,,,0.0,0.0,,,,
Valdelinares,2019,1,Aragón,N,1700,2020,320,1,31,31,1.0,13.819999999999999,0.6989247311827957,0.7511520737327189,0.7942528735632184,54.516129032258064,29.838709677419356,30,28,0,0,0,8,2,2,0,31,,,,0.0,0.0,,,,
Valdelinares,2019,2,Aragón,N,1700,2020,320,1,28,28,1.0,17.349999999999998,0.8601190476190477,0.9948979591836735,0.9971264367816092,74.64285714285714,39.82142857142857,24,28,0,0,4,8,1,0,0,28,,,,0.0,0.0,,,,
Valdelinares,2019,3,Aragón,N,1700,2020,320,1,29,29,1.0,16.093103448275862,0.7385057471264368,0.852216748768473,0.9248910027744749,64.3103448275862,21.379310344827587,1,7,0,0,27,9,0,0,0,29,,,,0.0,0.0,,,,
Valdelinares,2019,4,Aragón,N,1700,2020,320,1,0,29,0.0,,,,,,,0,0,0,0,0,8,3,0,2,29,,,,0.0,0.0,,,,
Valdelinares,2019,5,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,8,2,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2019,6,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,10,0,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2019,7,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2019,8,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2019,9,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2019,10,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2019,11,Aragón,N,1700,2020,320,1,1,30,0.03333333333333333,10.7,0.5833333333333334,0.5,0.6149425287356322,70.0,20.0,0,0,0,0,1,9,1,0,0,30,,,,0.0,0.0,,,,
Valdelinares,2019,12,Aragón,N,1700,2020,320,1,26,31,0.8387096774193549,8.95,0.5641025641025641,0.4258241758241758,0.514367816091954,56.92307692307692,19.23076923076923,6,13,0,0,15,9,4,2,0,31,,,,0.0,0.0,,,,
Valdelinares,2020,1,Aragón,N,1700,2020,320,1,20,31,0.6451612903225806,10.620000000000001,0.5958333333333333,0.5928571428571427,0.6103448275862069,101.5,50.75,16,11,0,0,0,8,2,2,0,31,,,,0.0,0.0,,,,
Valdelinares,2020,2,Aragón,N,1700,2020,320,1,27,27,1.0,12.55185185185185,0.8055555555555556,0.7142857142857143,0.7213707960834398,87.4074074074074,16.666666666666668,5,4,0,0,22,7,1,0,0,27,,,,0.0,0.0,,,,
Valdelinares,2020,3,Aragón,N,1700,2020,320,1,13,31,0.41935483870967744,7.730769230769231,0.608974358974359,0.39010989010989,0.44429708222811676,43.46153846153846,11.923076923076923,4,5,0,0,9,9,0,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2020,4,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,8,3,0,2,30,,,,0.0,0.0,,,,
Valdelinares,2020,5,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,10,2,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2020,6,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2020,7,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2020,8,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,10,1,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2020,9,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2020,10,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2020,11,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,30,,,,0.0,0.0,,,,
Valdelinares,2020,12,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,8,4,2,0,31,,,,0.0,0.0,,,,
Valdelinares,2021,1,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,10,2,2,0,31,,,,0.0,0.0,,,,
Valdelinares,2021,2,Aragón,N,1700,2020,320,1,0,28,0.0,,,,,,,0,0,0,0,0,8,1,0,0,28,,,,0.0,0.0,,,,
Valdelinares,2021,3,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,8,0,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2021,4,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,8,3,0,2,30,,,,0.0,0.0,,,,
Valdelinares,2021,5,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,10,2,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2021,6,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2021,7,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,9,0,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2021,8,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2021,9,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2021,10,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,10,1,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2021,11,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,30,,,,0.0,0.0,,,,
Valdelinares,2021,12,Aragón,N,1700,2020,320,1,29,31,0.9354838709677419,12.551724137931034,0.6925287356321839,0.6822660098522167,0.7213634562029331,94.82758620689656,18.79310344827586,13,18,0,0,13,8,4,2,0,31,,,,0.0,0.0,,,,
Valdelinares,2022,1,Aragón,N,1700,2020,320,1,31,31,1.0,13.870967741935484,0.7043010752688171,0.7350230414746544,0.7971820541342232,95.0,30.967741935483872,25,22,0,0,5,10,2,2,0,31,,,,0.0,0.0,,,,
Valdelinares,2022,2,Aragón,N,1700,2020,320,1,28,28,1.0,17.0,0.8601190476190476,0.9285714285714286,0.9770114942528736,118.57142857142857,36.42857142857143,20,27,0,0,8,8,1,0,0,28,,,,0.0,0.0,,,,
Valdelinares,2022,3,Aragón,N,1700,2020,320,1,27,31,0.8709677419354839,17.0,0.8055555555555556,0.9285714285714286,0.9770114942528736,105.37037037037037,26.296296296296298,7,7,0,0,20,8,0,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2022,4,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,9,3,0,2,30,,,,0.0,0.0,,,,
Valdelinares,2022,5,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,9,2,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2022,6,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2022,7,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,10,0,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2022,8,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2022,9,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2022,10,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,10,1,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2022,11,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,30,,,,0.0,0.0,,,,
Valdelinares,2022,12,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,9,4,2,0,31,,,,0.0,0.0,,,,
Valdelinares,2023,1,Aragón,N,1700,2020,320,1,13,31,0.41935483870967744,10.307692307692308,0.7051282051282051,0.5274725274725275,0.6063348416289593,67.3076923076923,39.23076923076923,12,13,0,0,0,9,2,2,0,31,,,,0.0,0.0,,,,
Valdelinares,2023,2,Aragón,N,1700,2020,320,1,28,28,1.0,17.0,0.8392857142857143,0.9285714285714286,1.0,83.21428571428571,35.17857142857143,25,26,0,0,2,8,1,0,0,28,,,,0.0,0.0,,,,
Valdelinares,2023,3,Aragón,N,1700,2020,320,1,19,31,0.6129032258064516,12.631578947368421,0.7543859649122807,0.7030075187969925,0.7430340557275542,68.15789473684211,18.94736842105263,6,13,0,0,10,8,0,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2023,4,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,10,3,0,2,30,,,,0.0,0.0,,,,
Valdelinares,2023,5,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,8,2,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2023,6,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2023,7,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,10,0,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2023,8,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2023,9,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2023,10,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2023,11,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,30,,,,0.0,0.0,,,,
Valdelinares,2023,12,Aragón,N,1700,2020,320,1,26,31,0.8387096774193549,2.980769230769231,0.4230769230769231,0.2087912087912087,0.17533936651583706,30.384615384615383,16.153846153846153,20,20,0,0,6,10,4,2,0,31,,,,0.0,0.0,,,,
Valdelinares,2024,1,Aragón,N,1700,2020,320,1,31,31,1.0,6.519354838709678,0.5618279569892474,0.3479262672811059,0.3834914611005692,67.25806451612904,25.967741935483872,13,23,0,0,8,8,2,2,0,31,,,,0.0,0.0,,,,
Valdelinares,2024,2,Aragón,N,1700,2020,320,1,29,29,1.0,7.948275862068965,0.6867816091954023,0.4162561576354679,0.46754563894523327,55.0,16.724137931034484,9,25,0,0,17,8,1,0,0,29,,,,0.0,0.0,,,,
Valdelinares,2024,3,Aragón,N,1700,2020,320,1,24,31,0.7741935483870968,7.554166666666666,0.6111111111111112,0.4017857142857142,0.4443627450980392,57.916666666666664,21.458333333333332,14,10,0,0,10,10,2,0,2,31,,,,0.0,0.0,,,,
Valdelinares,2024,4,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,8,1,0,0,30,,,,0.0,0.0,,,,
Valdelinares,2024,5,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,8,2,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2024,6,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,10,0,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2024,7,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2024,8,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2024,9,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2024,10,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2024,11,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,9,1,0,0,30,,,,0.0,0.0,,,,
Valdelinares,2024,12,Aragón,N,1700,2020,320,1,17,31,0.5483870967741935,9.670588235294117,0.6470588235294118,0.44796380090497734,0.5688581314878892,81.66666666666667,30.0,18,18,0,0,0,9,4,2,0,31,,,,0.0,0.0,,,,
Valdelinares,2025,1,Aragón,N,1700,2020,320,1,31,31,1.0,10.98709677419355,0.6532258064516129,0.5359801488833748,0.6462998102466793,76.61290322580645,27.096774193548388,18,23,0,0,7,8,2,2,0,31,,,,0.0,0.0,,,,
Valdelinares,2025,2,Aragón,N,1700,2020,320,1,28,28,1.0,12.05,0.6607142857142857,0.6510989010989011,0.7088235294117649,79.10714285714286,25.892857142857142,13,18,0,0,14,8,1,0,0,28,,,,0.0,0.0,,,,
Valdelinares,2025,3,Aragón,N,1700,2020,320,1,30,31,0.967741935483871,11.816666666666666,0.6444444444444444,0.6153846153846154,0.6950980392156864,74.16666666666667,27.833333333333332,11,12,0,0,11,10,0,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2025,4,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,8,3,0,2,30,,,,0.0,0.0,,,,
Valdelinares,2025,5,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,9,2,0,0,31,,,,0.0,0.0,,,,
Valdelinares,2025,6,Aragón,N,1700,2020,320,1,0,30,0.0,,,,,,,0,0,0,0,0,9,0,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2025,7,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,8,0,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2025,8,Aragón,N,1700,2020,320,1,0,31,0.0,,,,,,,0,0,0,0,0,10,1,0,0,0,,,,0.0,0.0,,,,
Valdelinares,2025,9,Aragón,N,1700,2020,320,1,0,8,0.0,,,,,,,0,0,0,0,0,2,0,0,0,0,,,,0.0,0.0,,,,
Valdesquí,2018,1,Madrid,N,1860,2280,420,1,20,29,0.6896551724137931,15.925,0.77,0.8173076923076923,0.7160521582733813,68.25,27.5,10,16,0,0,0,7,1,1,0,29,,,,0.0,0.0,,,,
Valdesquí,2018,2,Madrid,N,1860,2280,420,1,23,26,0.8846153846153846,19.91304347826087,0.7913043478260869,0.9448160535117056,0.8953706599937441,156.15384615384616,80.96153846153847,12,18,0,0,1,7,1,0,0,26,,,,0.0,0.0,,,,
Valdesquí,2018,3,Madrid,N,1860,2280,420,1,20,29,0.6896551724137931,16.1,0.7633333333333333,0.8192307692307693,0.7239208633093526,227.58620689655172,105.86206896551724,15,18,0,0,2,8,1,0,1,29,,,,0.0,0.0,,,,
Valdesquí,2018,4,Madrid,N,1860,2280,420,1,22,28,0.7857142857142857,20.772727272727273,0.7303030303030303,0.9562937062937064,0.9340255068672335,238.07692307692307,106.34615384615384,5,4,0,0,13,8,1,0,0,28,,,,0.0,0.0,,,,
Valdesquí,2018,5,Madrid,N,1860,2280,420,1,0,31,0.0,,,,,,,0,0,0,0,0,8,2,0,0,31,,,,0.0,0.0,,,,
Valdesquí,2018,6,Madrid,N,1860,2280,420,1,0,30,0.0,,,,,,,0,0,0,0,0,9,0,0,0,0,,,,0.0,0.0,,,,
Valdesquí,2018,7,Madrid,N,1860,2280,420,1,0,31,0.0,,,,,,,0,0,0,0,0,9,0,0,0,0,,,,0.0,0.0,,,,
Valdesquí,2018,8,Madrid,N,1860,2280,420,1,0,31,0.0,,,,,,,0,0,0,0,0,8,1,0,0,0,,,,0.0,0.0,,,,
Valdesquí,2018,9,Madrid,N,1860,2280,420,1,0,30,0.0,,,,,,,0,0,0,0,0,10,1,0,0,0,,,,0.0,0.0,,,,
