estacion,fecha,estado_abierta,remontes_abiertos,remontes_total,pistas_abiertas,pistas_total,kilometros_abiertos,kilometros_total,espesor_minimo,espesor_maximo,tipo_nieve,anio,mes,dia_semana,es_finde,nombre_mes,es_temporada_esqui,temporada_esqui,temporada_inicio,tipo_nieve_limpia,nieve_polvo,nieve_dura,nieve_humeda,nieve_primavera,nieve_artificial,nieve_pisada,pct_remontes_abiertos,pct_pistas_abiertas,pct_km_abiertos
Tavascán,2011-11-29,0,,3,,7,,6.0,,,,2011,11,1,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-11-30,0,,3,,7,,6.0,,,,2011,11,2,0,noviembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-12-01,0,,3,,7,,6.0,,,,2011,12,3,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-12-02,0,,3,,7,,6.0,,,,2011,12,4,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-12-03,0,,3,,7,,6.0,,,,2011,12,5,1,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-12-04,0,,3,,7,,6.0,,,,2011,12,6,1,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-12-05,0,,3,,7,,6.0,,,,2011,12,0,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-12-06,0,,3,,7,,6.0,,,,2011,12,1,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-12-07,0,,3,,7,,6.0,,,,2011,12,2,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-12-08,0,,3,,7,,6.0,,,,2011,12,3,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-12-09,0,,3,,7,,6.0,,,,2011,12,4,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-12-10,0,,3,,7,,6.0,,,,2011,12,5,1,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-12-12,0,,3,,7,,6.0,,,,2011,12,0,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-12-13,0,,3,,7,,6.0,,,,2011,12,1,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-12-14,0,,3,,7,,6.0,,,,2011,12,2,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-12-15,0,,3,,7,,6.0,,,,2011,12,3,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-12-16,0,,3,,7,,6.0,,,,2011,12,4,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-12-17,0,,3,,7,,6.0,,,,2011,12,5,1,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-12-18,0,,3,,7,,6.0,,,,2011,12,6,1,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-12-19,0,,3,,7,,6.0,,,,2011,12,0,0,diciembre,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2011-12-26,1,1,3,1,7,,6.0,20.0,35.0,Polvo/Dura,2011,12,0,0,diciembre,True,2011/2012,2011,Polvo/Dura,1,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2011-12-27,1,3,3,3,7,,6.0,10.0,35.0,Dura,2011,12,1,0,diciembre,True,2011/2012,2011,Dura,0,1,0,0,0,0,1.0,0.42857142857142855,
Tavascán,2011-12-28,1,3,3,3,7,3.0,6.0,10.0,35.0,Dura,2011,12,2,0,diciembre,True,2011/2012,2011,Dura,0,1,0,0,0,0,1.0,0.42857142857142855,0.5
Tavascán,2011-12-29,1,3,3,3,7,3.0,6.0,20.0,45.0,Polvo/Dura,2011,12,3,0,diciembre,True,2011/2012,2011,Polvo/Dura,1,1,0,0,0,0,1.0,0.42857142857142855,0.5
Tavascán,2011-12-30,1,3,3,3,7,3.0,6.0,20.0,45.0,Dura,2011,12,4,0,diciembre,True,2011/2012,2011,Dura,0,1,0,0,0,0,1.0,0.42857142857142855,0.5
Tavascán,2012-01-02,1,1,3,1,7,,6.0,5.0,25.0,Húmeda,2012,1,0,0,enero,True,2011/2012,2011,Húmeda,0,0,1,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-03,1,1,3,1,7,,6.0,15.0,40.0,Polvo,2012,1,1,0,enero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-04,1,1,3,1,7,,6.0,15.0,40.0,Húmeda,2012,1,2,0,enero,True,2011/2012,2011,Húmeda,0,0,1,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-05,1,1,3,1,7,,6.0,20.0,40.0,Polvo/Dura,2012,1,3,0,enero,True,2011/2012,2011,Polvo/Dura,1,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-06,1,1,3,1,7,,6.0,20.0,40.0,Polvo/Dura,2012,1,4,0,enero,True,2011/2012,2011,Polvo/Dura,1,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-07,1,1,3,1,7,,6.0,20.0,45.0,Dura,2012,1,5,1,enero,True,2011/2012,2011,Dura,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-08,1,1,3,1,7,,6.0,20.0,45.0,Dura,2012,1,6,1,enero,True,2011/2012,2011,Dura,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-09,1,1,3,1,7,,6.0,20.0,45.0,Dura,2012,1,0,0,enero,True,2011/2012,2011,Dura,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-10,1,1,3,1,7,,6.0,20.0,45.0,Dura,2012,1,1,0,enero,True,2011/2012,2011,Dura,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-11,1,1,3,1,7,,6.0,20.0,45.0,Dura,2012,1,2,0,enero,True,2011/2012,2011,Dura,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-12,1,1,3,1,7,,6.0,20.0,45.0,Dura,2012,1,3,0,enero,True,2011/2012,2011,Dura,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-13,1,1,3,1,7,,6.0,20.0,45.0,Dura,2012,1,4,0,enero,True,2011/2012,2011,Dura,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-14,1,1,3,1,7,,6.0,20.0,45.0,Dura,2012,1,5,1,enero,True,2011/2012,2011,Dura,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-16,1,1,3,1,7,,6.0,20.0,45.0,Dura,2012,1,0,0,enero,True,2011/2012,2011,Dura,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-17,1,1,3,1,7,,6.0,20.0,45.0,Dura,2012,1,1,0,enero,True,2011/2012,2011,Dura,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-18,1,1,3,1,7,,6.0,20.0,45.0,Dura,2012,1,2,0,enero,True,2011/2012,2011,Dura,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-19,1,1,3,1,7,,6.0,20.0,45.0,Dura,2012,1,3,0,enero,True,2011/2012,2011,Dura,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-20,1,1,3,1,7,,6.0,20.0,45.0,Dura,2012,1,4,0,enero,True,2011/2012,2011,Dura,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-22,1,1,3,1,7,,6.0,20.0,45.0,Polvo/Dura,2012,1,6,1,enero,True,2011/2012,2011,Polvo/Dura,1,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-23,1,1,3,1,7,,6.0,20.0,45.0,Dura,2012,1,0,0,enero,True,2011/2012,2011,Dura,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-24,1,1,3,1,7,,6.0,20.0,45.0,Dura,2012,1,1,0,enero,True,2011/2012,2011,Dura,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-25,1,1,3,1,7,,6.0,20.0,45.0,Dura,2012,1,2,0,enero,True,2011/2012,2011,Dura,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-26,1,1,3,1,7,,6.0,20.0,45.0,Dura,2012,1,3,0,enero,True,2011/2012,2011,Dura,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-27,1,1,3,1,7,,6.0,20.0,45.0,Dura,2012,1,4,0,enero,True,2011/2012,2011,Dura,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-28,1,1,3,1,7,,6.0,20.0,45.0,Dura,2012,1,5,1,enero,True,2011/2012,2011,Dura,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,
Tavascán,2012-01-30,1,3,3,4,7,,6.0,40.0,55.0,Polvo,2012,1,0,0,enero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,
Tavascán,2012-01-31,1,3,3,4,7,,6.0,40.0,55.0,Polvo,2012,1,1,0,enero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,
Tavascán,2012-02-01,1,3,3,4,7,3.0,6.0,40.0,55.0,Polvo,2012,2,2,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-02-02,1,3,3,4,7,3.0,6.0,40.0,55.0,Polvo,2012,2,3,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-02-03,0,3,3,4,7,3.0,6.0,40.0,55.0,Polvo,2012,2,4,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-02-04,0,,3,,7,,6.0,,,,2012,2,5,1,febrero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-02-06,1,3,3,4,7,,6.0,40.0,55.0,Polvo,2012,2,0,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,
Tavascán,2012-02-07,0,3,3,4,7,,6.0,40.0,85.0,Polvo,2012,2,1,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,
Tavascán,2012-02-08,0,,3,,7,,6.0,,,,2012,2,2,0,febrero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-02-10,0,,3,,7,,6.0,,,,2012,2,4,0,febrero,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-02-11,1,3,3,5,7,,6.0,40.0,85.0,Polvo,2012,2,5,1,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.7142857142857143,
Tavascán,2012-02-12,1,3,3,5,7,,6.0,40.0,85.0,Polvo,2012,2,6,1,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.7142857142857143,
Tavascán,2012-02-13,1,3,3,4,7,3.0,6.0,40.0,85.0,Polvo,2012,2,0,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-02-14,1,3,3,4,7,3.0,6.0,50.0,90.0,Polvo,2012,2,1,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-02-15,1,3,3,3,7,,6.0,55.0,95.0,Polvo,2012,2,2,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.42857142857142855,
Tavascán,2012-02-16,1,3,3,4,7,3.0,6.0,55.0,95.0,Polvo,2012,2,3,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-02-17,1,3,3,4,7,3.0,6.0,40.0,95.0,Polvo,2012,2,4,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-02-19,1,3,3,4,7,3.0,6.0,55.0,95.0,Polvo,2012,2,6,1,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-02-20,1,3,3,4,7,3.0,6.0,55.0,95.0,Polvo,2012,2,0,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-02-21,1,3,3,4,7,3.0,6.0,55.0,95.0,Polvo,2012,2,1,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-02-22,1,3,3,4,7,3.0,6.0,55.0,95.0,Polvo,2012,2,2,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-02-23,1,3,3,4,7,3.0,6.0,55.0,95.0,Polvo,2012,2,3,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-02-24,1,3,3,4,7,3.0,6.0,55.0,95.0,Polvo,2012,2,4,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-02-26,1,3,3,4,7,3.0,6.0,55.0,95.0,Polvo,2012,2,6,1,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-02-27,1,3,3,4,7,3.0,6.0,55.0,95.0,Polvo,2012,2,0,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-02-28,1,3,3,4,7,3.0,6.0,55.0,95.0,Polvo,2012,2,1,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-02-29,1,3,3,5,7,3.0,6.0,55.0,95.0,Polvo,2012,2,2,0,febrero,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.7142857142857143,0.5
Tavascán,2012-03-01,1,3,3,5,7,3.0,6.0,55.0,95.0,Húmeda,2012,3,3,0,marzo,True,2011/2012,2011,Húmeda,0,0,1,0,0,0,1.0,0.7142857142857143,0.5
Tavascán,2012-03-02,1,3,3,5,7,3.0,6.0,25.0,65.0,Primavera,2012,3,4,0,marzo,True,2011/2012,2011,Primavera,0,0,0,1,0,0,1.0,0.7142857142857143,0.5
Tavascán,2012-03-03,1,3,3,4,7,3.0,6.0,55.0,95.0,Polvo,2012,3,5,1,marzo,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-03-05,1,3,3,5,7,3.0,6.0,35.0,85.0,Húmeda,2012,3,0,0,marzo,True,2011/2012,2011,Húmeda,0,0,1,0,0,0,1.0,0.7142857142857143,0.5
Tavascán,2012-03-06,1,3,3,4,7,3.0,6.0,25.0,85.0,Polvo/Dura,2012,3,1,0,marzo,True,2011/2012,2011,Polvo/Dura,1,1,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-03-07,1,3,3,5,7,3.0,6.0,45.0,95.0,Polvo,2012,3,2,0,marzo,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.7142857142857143,0.5
Tavascán,2012-03-08,1,3,3,5,7,3.0,6.0,45.0,95.0,Polvo,2012,3,3,0,marzo,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.7142857142857143,0.5
Tavascán,2012-03-09,1,3,3,4,7,3.0,6.0,45.0,95.0,Polvo,2012,3,4,0,marzo,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-03-10,1,3,3,5,7,3.0,6.0,55.0,95.0,Polvo,2012,3,5,1,marzo,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.7142857142857143,0.5
Tavascán,2012-03-12,1,3,3,5,7,3.0,6.0,45.0,95.0,Polvo,2012,3,0,0,marzo,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.7142857142857143,0.5
Tavascán,2012-03-13,1,3,3,5,7,3.0,6.0,45.0,95.0,Polvo,2012,3,1,0,marzo,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.7142857142857143,0.5
Tavascán,2012-03-14,1,3,3,5,7,3.0,6.0,35.0,95.0,Húmeda,2012,3,2,0,marzo,True,2011/2012,2011,Húmeda,0,0,1,0,0,0,1.0,0.7142857142857143,0.5
Tavascán,2012-03-15,1,3,3,5,7,3.0,6.0,35.0,95.0,Húmeda,2012,3,3,0,marzo,True,2011/2012,2011,Húmeda,0,0,1,0,0,0,1.0,0.7142857142857143,0.5
Tavascán,2012-03-16,1,3,3,5,7,3.0,6.0,35.0,95.0,Primavera,2012,3,4,0,marzo,True,2011/2012,2011,Primavera,0,0,0,1,0,0,1.0,0.7142857142857143,0.5
Tavascán,2012-03-18,1,3,3,5,7,3.0,6.0,35.0,95.0,Húmeda,2012,3,6,1,marzo,True,2011/2012,2011,Húmeda,0,0,1,0,0,0,1.0,0.7142857142857143,0.5
Tavascán,2012-03-19,1,3,3,5,7,3.0,6.0,35.0,95.0,Polvo/Dura,2012,3,0,0,marzo,True,2011/2012,2011,Polvo/Dura,1,1,0,0,0,0,1.0,0.7142857142857143,0.5
Tavascán,2012-03-20,1,3,3,5,7,3.0,6.0,35.0,95.0,Húmeda,2012,3,1,0,marzo,True,2011/2012,2011,Húmeda,0,0,1,0,0,0,1.0,0.7142857142857143,0.5
Tavascán,2012-03-21,1,3,3,5,7,3.0,6.0,35.0,95.0,Húmeda,2012,3,2,0,marzo,True,2011/2012,2011,Húmeda,0,0,1,0,0,0,1.0,0.7142857142857143,0.5
Tavascán,2012-03-22,0,3,3,5,7,3.0,6.0,35.0,100.0,Polvo,2012,3,3,0,marzo,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.7142857142857143,0.5
Tavascán,2012-03-23,0,3,3,4,7,3.0,6.0,45.0,120.0,Polvo,2012,3,4,0,marzo,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,0.5714285714285714,0.5
Tavascán,2012-03-24,1,3,3,7,7,6.0,6.0,45.0,125.0,Polvo,2012,3,5,1,marzo,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,1.0,1.0
Tavascán,2012-03-25,1,3,3,7,7,6.0,6.0,40.0,125.0,Polvo,2012,3,6,1,marzo,True,2011/2012,2011,Polvo,1,0,0,0,0,0,1.0,1.0,1.0
Tavascán,2012-03-26,1,3,3,6,7,6.0,6.0,35.0,125.0,Primavera,2012,3,0,0,marzo,True,2011/2012,2011,Primavera,0,0,0,1,0,0,1.0,0.8571428571428571,1.0
Tavascán,2012-03-27,1,3,3,5,7,5.0,6.0,35.0,95.0,Primavera,2012,3,1,0,marzo,True,2011/2012,2011,Primavera,0,0,0,1,0,0,1.0,0.7142857142857143,0.8333333333333334
Tavascán,2012-03-28,1,2,3,7,7,6.0,6.0,35.0,95.0,Húmeda,2012,3,2,0,marzo,True,2011/2012,2011,Húmeda,0,0,1,0,0,0,0.6666666666666666,1.0,1.0
Tavascán,2012-03-29,1,3,3,7,7,6.0,6.0,25.0,95.0,Húmeda,2012,3,3,0,marzo,True,2011/2012,2011,Húmeda,0,0,1,0,0,0,1.0,1.0,1.0
Tavascán,2012-03-30,1,3,3,7,7,6.0,6.0,25.0,95.0,Primavera,2012,3,4,0,marzo,True,2011/2012,2011,Primavera,0,0,0,1,0,0,1.0,1.0,1.0
Tavascán,2012-03-31,1,3,3,7,7,6.0,6.0,25.0,95.0,Primavera,2012,3,5,1,marzo,True,2011/2012,2011,Primavera,0,0,0,1,0,0,1.0,1.0,1.0
Tavascán,2012-04-02,0,,3,,7,,6.0,,,,2012,4,0,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-03,0,,3,,7,,6.0,,,,2012,4,1,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-04,0,,3,,7,,6.0,,,,2012,4,2,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-05,0,,3,,7,,6.0,,,,2012,4,3,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-06,0,,3,,7,,6.0,,,,2012,4,4,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-07,0,,3,,7,,6.0,,,,2012,4,5,1,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-09,0,,3,,7,,6.0,,,,2012,4,0,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-10,0,,3,,7,,6.0,,,,2012,4,1,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-11,0,,3,,7,,6.0,,,,2012,4,2,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-12,0,,3,,7,,6.0,,,,2012,4,3,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-13,0,,3,,7,,6.0,,,,2012,4,4,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-14,0,,3,,7,,6.0,,,,2012,4,5,1,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-15,0,,3,,7,,6.0,,,,2012,4,6,1,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-16,0,,3,,7,,6.0,,,,2012,4,0,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-17,0,,3,,7,,6.0,,,,2012,4,1,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-18,0,,3,,7,,6.0,,,,2012,4,2,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-19,0,,3,,7,,6.0,,,,2012,4,3,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-20,0,,3,,7,,6.0,,,,2012,4,4,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-21,0,,3,,7,,6.0,,,,2012,4,5,1,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-22,0,,3,,7,,6.0,,,,2012,4,6,1,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-23,0,,3,,7,,6.0,,,,2012,4,0,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-24,0,,3,,7,,6.0,,,,2012,4,1,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-25,0,,3,,7,,6.0,,,,2012,4,2,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-26,0,,3,,7,,6.0,,,,2012,4,3,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-27,0,,3,,7,,6.0,,,,2012,4,4,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-28,0,,3,,7,,6.0,,,,2012,4,5,1,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-04-30,0,,3,,7,,6.0,,,,2012,4,0,0,abril,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-05-01,0,,3,,7,,6.0,,,,2012,5,1,0,mayo,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-05-02,0,,3,,7,,6.0,,,,2012,5,2,0,mayo,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-05-04,0,,3,,7,,6.0,,,,2012,5,4,0,mayo,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-05-07,0,,3,,7,,6.0,,,,2012,5,0,0,mayo,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-05-09,0,,3,,7,,6.0,,,,2012,5,2,0,mayo,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-05-17,0,,3,,7,,6.0,,,,2012,5,3,0,mayo,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-05-21,0,,3,,7,,6.0,,,,2012,5,0,0,mayo,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-05-22,0,,3,,7,,6.0,,,,2012,5,1,0,mayo,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-05-23,0,,3,,7,,6.0,,,,2012,5,2,0,mayo,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-05-25,0,,3,,7,,6.0,,,,2012,5,4,0,mayo,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-05-28,0,,3,,7,,6.0,,,,2012,5,0,0,mayo,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-05-29,0,,3,,7,,6.0,,,,2012,5,1,0,mayo,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-05-30,0,,3,,7,,6.0,,,,2012,5,2,0,mayo,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-05-31,0,,3,,7,,6.0,,,,2012,5,3,0,mayo,True,2011/2012,2011,,0,0,0,0,0,0,,,
Tavascán,2012-06-04,0,,3,,7,,6.0,,,,2012,6,0,0,junio,False,,,,0,0,0,0,0,0,,,
Tavascán,2012-06-05,0,,3,,7,,6.0,,,,2012,6,1,0,junio,False,,,,0,0,0,0,0,0,,,
Tavascán,2012-06-06,0,,3,,7,,6.0,,,,2012,6,2,0,junio,False,,,,0,0,0,0,0,0,,,
Tavascán,2012-06-07,0,,3,,7,,6.0,,,,2012,6,3,0,junio,False,,,,0,0,0,0,0,0,,,
Tavascán,2012-06-08,0,,3,,7,,6.0,,,,2012,6,4,0,junio,False,,,,0,0,0,0,0,0,,,
Tavascán,2012-06-11,0,,3,,7,,6.0,,,,2012,6,0,0,junio,False,,,,0,0,0,0,0,0,,,
Tavascán,2012-06-13,0,,3,,7,,6.0,,,,2012,6,2,0,junio,False,,,,0,0,0,0,0,0,,,
Tavascán,2012-06-14,0,,3,,7,,6.0,,,,2012,6,3,0,junio,False,,,,0,0,0,0,0,0,,,
Tavascán,2012-06-15,0,,3,,7,,6.0,,,,2012,6,4,0,junio,False,,,,0,0,0,0,0,0,,,
Tavascán,2012-06-18,0,,3,,7,,6.0,,,,2012,6,0,0,junio,False,,,,0,0,0,0,0,0,,,
Tavascán,2012-06-19,0,,3,,7,,6.0,,,,2012,6,1,0,junio,False,,,,0,0,0,0,0,0,,,
Tavascán,2012-06-20,0,,3,,7,,6.0,,,,2012,6,2,0,junio,False,,,,0,0,0,0,0,0,,,
Tavascán,2012-06-21,0,,3,,7,,6.0,,,,2012,6,3,0,junio,False,,,,0,0,0,0,0,0,,,
Tavascán,2012-06-22,0,,3,,7,,6.0,,,,2012,6,4,0,junio,False,,,,0,0,0,0,0,0,,,
Tavascán,2012-06-29,0,,3,,7,,6.0,,,,2012,6,4,0,junio,False,,,,0,0,0,0,0,0,,,
Tavascán,2012-07-02,0,,3,,7,,6.0,,,,2012,7,0,0,julio,False,,,,0,0,0,0,0,0,,,
Tavascán,2012-07-03,0,,3,,7,,6.0,,,,2012,7,1,0,julio,False,,,,0,0,0,0,0,0,,,
