fecha,municipio,estacion,temp_max_c,temp_min_c,temp_media_c,precipitacion_mm,nieve_cm,viento_max_kmh
2023-11-18,18134 Monachil,Sierra Nevada,13.5,6.9,10.1,0.0,0.0,5.5
2023-11-19,18134 Monachil,Sierra Nevada,14.1,8.7,10.8,0.0,0.0,5.4
2023-11-20,18134 Monachil,Sierra Nevada,11.7,6.2,9.2,0.0,0.0,8.1
2023-11-21,18134 Monachil,Sierra Nevada,9.2,-2.0,5.9,0.0,0.0,12.2
2023-11-22,18134 Monachil,Sierra Nevada,4.8,-3.5,-0.6,0.0,0.0,9.9
2023-11-23,18134 Monachil,Sierra Nevada,3.8,-5.6,-1.6,0.0,0.0,10.0
2023-11-24,18134 Monachil,Sierra Nevada,11.4,-0.4,5.1,0.0,0.0,10.2
2023-11-25,18134 Monachil,Sierra Nevada,12.8,3.9,9.7,0.0,0.0,7.3
2023-11-26,18134 Monachil,Sierra Nevada,11.1,6.2,8.0,0.0,0.0,6.4
2023-11-27,18134 Monachil,Sierra Nevada,12.1,6.7,9.3,0.0,0.0,10.5
2023-11-28,18134 Monachil,Sierra Nevada,11.5,6.5,9.7,0.0,0.0,13.2
2023-11-29,18134 Monachil,Sierra Nevada,9.4,4.1,7.1,10.4,0.0,16.9
2023-11-30,18134 Monachil,Sierra Nevada,9.3,5.0,6.5,0.2,0.0,20.4
2023-12-01,18134 Monachil,Sierra Nevada,5.0,-3.9,1.2,11.2,5.88,24.8
2023-12-02,18134 Monachil,Sierra Nevada,1.0,-5.5,-2.6,0.0,0.0,10.6
2023-12-03,18134 Monachil,Sierra Nevada,5.6,-6.9,0.4,0.0,0.0,9.4
2023-12-04,18134 Monachil,Sierra Nevada,5.3,1.6,3.4,8.7,0.63,14.6
2023-12-05,18134 Monachil,Sierra Nevada,7.9,0.5,4.2,5.1,1.82,14.8
2023-12-06,18134 Monachil,Sierra Nevada,5.6,1.5,3.1,9.2,4.41,13.7
2023-12-07,18134 Monachil,Sierra Nevada,11.0,2.6,5.6,0.0,0.0,10.3
2023-12-08,18134 Monachil,Sierra Nevada,3.6,-0.2,2.2,7.1,1.75,24.8
2023-12-09,18134 Monachil,Sierra Nevada,11.6,1.6,7.3,0.0,0.0,13.9
2023-12-10,18134 Monachil,Sierra Nevada,16.7,12.7,15.1,0.0,0.0,10.2
2023-12-11,18134 Monachil,Sierra Nevada,15.1,8.8,13.2,0.0,0.0,13.6
2023-12-12,18134 Monachil,Sierra Nevada,12.6,4.7,8.9,0.0,0.0,15.1
2023-12-13,18134 Monachil,Sierra Nevada,5.2,-4.3,1.3,2.8,1.05,17.2
2023-12-14,18134 Monachil,Sierra Nevada,4.3,-4.6,-1.0,0.0,0.0,11.6
2023-12-15,18134 Monachil,Sierra Nevada,6.5,-2.1,1.9,0.0,0.0,13.2
2023-12-16,18134 Monachil,Sierra Nevada,8.3,-3.1,2.3,0.0,0.0,11.3
2023-12-17,18134 Monachil,Sierra Nevada,7.2,-0.7,1.9,0.0,0.0,11.9
2023-12-18,18134 Monachil,Sierra Nevada,4.3,-3.0,-0.2,0.0,0.0,10.7
2023-12-19,18134 Monachil,Sierra Nevada,6.7,-3.1,0.5,0.0,0.0,11.4
2023-12-20,18134 Monachil,Sierra Nevada,8.8,-2.1,4.7,1.4,0.84,9.9
2023-12-21,18134 Monachil,Sierra Nevada,7.9,-3.3,1.3,0.0,0.0,11.1
2023-12-22,18134 Monachil,Sierra Nevada,13.2,6.0,9.3,0.0,0.0,9.2
2023-12-23,18134 Monachil,Sierra Nevada,11.0,6.3,8.4,0.0,0.0,6.9
2023-12-24,18134 Monachil,Sierra Nevada,10.7,6.4,7.8,0.0,0.0,5.4
2023-12-25,18134 Monachil,Sierra Nevada,10.1,5.9,7.7,0.0,0.0,6.1
2023-12-26,18134 Monachil,Sierra Nevada,10.5,6.3,7.7,0.0,0.0,8.0
2023-12-27,18134 Monachil,Sierra Nevada,9.5,3.0,6.8,0.0,0.0,7.4
2023-12-28,18134 Monachil,Sierra Nevada,9.5,1.3,6.0,0.0,0.0,6.4
2023-12-29,18134 Monachil,Sierra Nevada,7.5,0.6,5.0,6.7,4.69,9.7
2023-12-30,18134 Monachil,Sierra Nevada,5.0,-0.1,2.1,4.1,2.87,9.5
2023-12-31,18134 Monachil,Sierra Nevada,6.2,0.3,3.6,0.0,0.0,11.0
2024-01-01,18134 Monachil,Sierra Nevada,3.7,-1.5,2.3,0.0,0.0,12.5
2024-01-02,18134 Monachil,Sierra Nevada,10.8,1.9,6.2,0.0,0.0,14.5
2024-01-03,18134 Monachil,Sierra Nevada,10.4,1.8,6.2,0.0,0.0,14.3
2024-01-04,18134 Monachil,Sierra Nevada,5.5,0.3,3.1,6.4,1.33,13.2
2024-01-05,18134 Monachil,Sierra Nevada,1.8,-7.0,-3.6,10.2,6.23,20.5
2024-01-06,18134 Monachil,Sierra Nevada,0.4,-8.5,-4.1,0.3,0.21,16.8
2024-01-07,18134 Monachil,Sierra Nevada,2.7,-4.1,0.9,0.0,0.0,10.3
2024-01-08,18134 Monachil,Sierra Nevada,4.0,-4.4,0.9,0.2,0.14,14.3
2024-01-09,18134 Monachil,Sierra Nevada,3.5,-0.6,1.9,10.5,5.25,14.1
2024-01-10,18134 Monachil,Sierra Nevada,2.5,-2.9,0.1,1.4,0.84,14.0
2024-01-11,18134 Monachil,Sierra Nevada,1.8,-4.9,-1.4,0.0,0.0,14.2
2024-01-12,18134 Monachil,Sierra Nevada,5.8,-3.9,0.9,0.0,0.0,10.8
2024-01-13,18134 Monachil,Sierra Nevada,8.4,1.1,5.1,0.0,0.0,15.0
2024-01-14,18134 Monachil,Sierra Nevada,5.9,-2.0,3.2,0.0,0.0,14.9
2024-01-15,18134 Monachil,Sierra Nevada,4.2,1.6,2.9,0.8,0.0,20.9
2024-01-16,18134 Monachil,Sierra Nevada,9.1,1.6,4.3,8.2,4.9,20.6
2024-01-17,18134 Monachil,Sierra Nevada,4.5,0.1,1.7,7.9,3.43,27.7
2024-01-18,18134 Monachil,Sierra Nevada,3.9,-0.3,1.4,0.0,0.0,18.8
2024-01-19,18134 Monachil,Sierra Nevada,3.4,-1.2,1.0,21.7,13.09,28.3
2024-01-20,18134 Monachil,Sierra Nevada,2.3,-2.9,0.1,3.5,1.75,18.0
2024-01-21,18134 Monachil,Sierra Nevada,2.8,-2.9,-0.2,0.0,0.0,10.0
2024-01-22,18134 Monachil,Sierra Nevada,12.5,3.8,8.5,0.0,0.0,10.6
2024-01-23,18134 Monachil,Sierra Nevada,11.6,5.9,9.3,0.0,0.0,10.5
2024-01-24,18134 Monachil,Sierra Nevada,13.1,3.3,10.1,0.0,0.0,9.8
2024-01-25,18134 Monachil,Sierra Nevada,14.4,1.6,9.4,0.0,0.0,9.7
2024-01-26,18134 Monachil,Sierra Nevada,14.0,7.5,10.8,0.0,0.0,5.4
2024-01-27,18134 Monachil,Sierra Nevada,12.7,3.6,8.7,0.0,0.0,8.2
2024-01-28,18134 Monachil,Sierra Nevada,11.7,3.1,8.1,0.0,0.0,9.0
2024-01-29,18134 Monachil,Sierra Nevada,10.7,1.5,6.1,0.0,0.0,9.7
2024-01-30,18134 Monachil,Sierra Nevada,9.5,5.5,7.0,0.0,0.0,4.2
2024-01-31,18134 Monachil,Sierra Nevada,9.6,5.2,7.2,0.0,0.0,5.7
2024-02-01,18134 Monachil,Sierra Nevada,9.2,4.4,6.4,0.0,0.0,6.1
2024-02-02,18134 Monachil,Sierra Nevada,8.3,2.7,5.6,0.0,0.0,7.1
2024-02-03,18134 Monachil,Sierra Nevada,8.1,3.7,5.9,0.0,0.0,7.8
2024-02-04,18134 Monachil,Sierra Nevada,9.7,4.6,6.6,0.0,0.0,4.1
2024-02-05,18134 Monachil,Sierra Nevada,8.8,3.0,5.6,0.0,0.0,5.8
2024-02-06,18134 Monachil,Sierra Nevada,4.9,-1.2,2.4,0.3,0.21,12.4
2024-02-07,18134 Monachil,Sierra Nevada,5.3,-0.1,2.5,0.0,0.0,11.2
2024-02-08,18134 Monachil,Sierra Nevada,6.5,-1.1,2.7,2.9,2.03,30.2
2024-02-09,18134 Monachil,Sierra Nevada,2.0,-1.7,0.0,39.9,19.46,34.2
2024-02-10,18134 Monachil,Sierra Nevada,-1.8,-4.7,-3.5,14.8,7.77,23.3
2024-02-11,18134 Monachil,Sierra Nevada,3.1,-7.5,-2.0,8.9,0.91,23.8
2024-02-12,18134 Monachil,Sierra Nevada,5.0,0.7,3.2,16.0,0.0,22.3
2024-02-13,18134 Monachil,Sierra Nevada,8.9,2.4,6.7,0.0,0.0,15.3
2024-02-14,18134 Monachil,Sierra Nevada,14.0,8.3,10.4,0.0,0.0,8.9
2024-02-15,18134 Monachil,Sierra Nevada,11.7,0.3,7.5,5.9,2.94,18.2
2024-02-16,18134 Monachil,Sierra Nevada,3.5,-4.3,-0.3,0.4,0.21,12.7
2024-02-17,18134 Monachil,Sierra Nevada,3.8,-5.8,-0.9,0.0,0.0,12.5
2024-02-18,18134 Monachil,Sierra Nevada,8.9,-1.6,3.2,0.0,0.0,9.7
2024-02-19,18134 Monachil,Sierra Nevada,9.2,1.5,5.6,0.0,0.0,9.4
2024-02-20,18134 Monachil,Sierra Nevada,9.9,1.0,4.9,0.0,0.0,12.8
2024-02-21,18134 Monachil,Sierra Nevada,10.5,2.7,7.3,0.0,0.0,8.7
2024-02-22,18134 Monachil,Sierra Nevada,11.2,1.8,7.2,0.0,0.0,12.3
2024-02-23,18134 Monachil,Sierra Nevada,2.3,-5.2,-2.0,5.9,1.68,27.3
2024-02-24,18134 Monachil,Sierra Nevada,-4.3,-6.6,-5.6,6.7,4.55,18.6
2024-02-25,18134 Monachil,Sierra Nevada,1.9,-6.3,-1.5,1.2,0.0,22.0
2024-02-26,18134 Monachil,Sierra Nevada,0.5,-7.1,-2.5,22.3,11.76,25.3
2024-02-27,18134 Monachil,Sierra Nevada,-5.4,-7.6,-6.2,4.3,3.01,19.3
2024-02-28,18134 Monachil,Sierra Nevada,-2.3,-14.9,-6.5,0.0,0.0,15.6
2024-02-29,18134 Monachil,Sierra Nevada,3.7,-7.7,-1.2,0.0,0.0,12.7
2024-03-01,18134 Monachil,Sierra Nevada,2.4,-8.6,-0.7,0.0,0.0,12.4
2024-03-02,18134 Monachil,Sierra Nevada,0.4,-7.8,-2.7,3.9,2.1,26.7
2024-03-03,18134 Monachil,Sierra Nevada,-1.6,-9.0,-5.2,15.9,10.64,28.2
2024-03-04,18134 Monachil,Sierra Nevada,2.0,-5.4,-0.8,0.2,0.07,11.2
2024-03-05,18134 Monachil,Sierra Nevada,2.6,-2.3,0.1,0.0,0.0,7.1
2024-03-06,18134 Monachil,Sierra Nevada,4.3,-2.5,0.6,0.0,0.0,5.3
2024-03-07,18134 Monachil,Sierra Nevada,2.3,-5.5,-1.2,6.8,4.62,22.2
2024-03-08,18134 Monachil,Sierra Nevada,-1.8,-7.7,-4.9,1.6,1.12,22.0
2024-03-09,18134 Monachil,Sierra Nevada,-0.4,-6.9,-2.7,58.9,40.53,25.9
2024-03-10,18134 Monachil,Sierra Nevada,-2.7,-6.2,-4.5,12.1,7.98,20.6
2024-03-11,18134 Monachil,Sierra Nevada,1.6,-5.8,-1.7,1.8,0.98,19.8
2024-03-12,18134 Monachil,Sierra Nevada,5.0,-1.9,1.7,0.0,0.0,7.8
2024-03-13,18134 Monachil,Sierra Nevada,7.4,2.2,5.1,0.0,0.0,8.9
2024-03-14,18134 Monachil,Sierra Nevada,5.0,-2.0,3.1,0.1,0.0,7.1
2024-03-15,18134 Monachil,Sierra Nevada,5.6,-1.7,2.9,0.0,0.0,6.5
2024-03-16,18134 Monachil,Sierra Nevada,8.4,0.3,4.6,0.0,0.0,7.2
2024-03-17,18134 Monachil,Sierra Nevada,14.1,8.6,10.9,0.0,0.0,10.0
2024-03-18,18134 Monachil,Sierra Nevada,12.4,6.8,9.7,0.0,0.0,11.0
2024-03-19,18134 Monachil,Sierra Nevada,8.8,3.2,7.1,4.8,0.84,9.7
2024-03-20,18134 Monachil,Sierra Nevada,8.3,-0.3,5.7,4.2,1.33,10.2
2024-03-21,18134 Monachil,Sierra Nevada,10.4,2.7,6.5,3.4,1.19,16.9
2024-03-22,18134 Monachil,Sierra Nevada,12.7,2.7,8.1,0.2,0.0,15.8
2024-03-23,18134 Monachil,Sierra Nevada,13.7,5.2,9.4,0.3,0.0,14.3
2024-03-24,18134 Monachil,Sierra Nevada,9.0,3.7,7.4,11.6,2.73,14.9
2024-03-25,18134 Monachil,Sierra Nevada,4.5,-1.3,1.3,12.4,6.09,16.9
2024-03-26,18134 Monachil,Sierra Nevada,1.7,-7.3,-4.6,13.9,8.75,20.2
2024-03-27,18134 Monachil,Sierra Nevada,0.7,-5.2,-2.5,14.6,7.28,26.0
2024-03-28,18134 Monachil,Sierra Nevada,2.0,0.9,1.4,14.9,1.33,28.3
2024-03-29,18134 Monachil,Sierra Nevada,1.4,-8.6,-1.0,10.6,6.93,26.1
2024-03-30,18134 Monachil,Sierra Nevada,-1.5,-5.7,-3.2,37.6,26.32,27.4
2024-03-31,18134 Monachil,Sierra Nevada,1.1,-6.8,-2.2,50.7,33.6,30.6
2024-04-01,18134 Monachil,Sierra Nevada,-1.5,-7.0,-4.3,0.2,0.14,17.3
2024-04-02,18134 Monachil,Sierra Nevada,5.0,-1.0,2.3,0.0,0.0,10.5
2024-04-03,18134 Monachil,Sierra Nevada,5.7,2.0,4.6,0.0,0.0,10.3
2024-04-04,18134 Monachil,Sierra Nevada,11.0,3.3,7.0,0.0,0.0,7.2
2024-04-05,18134 Monachil,Sierra Nevada,10.8,2.8,7.0,0.0,0.0,17.7
2024-04-06,18134 Monachil,Sierra Nevada,13.0,0.7,6.7,0.0,0.0,15.5
2024-04-07,18134 Monachil,Sierra Nevada,13.4,4.3,8.6,1.0,0.0,11.8
2024-04-08,18134 Monachil,Sierra Nevada,8.4,1.3,5.2,2.4,0.0,13.1
2024-04-09,18134 Monachil,Sierra Nevada,7.2,-0.6,3.7,0.0,0.0,10.2
2024-04-10,18134 Monachil,Sierra Nevada,10.5,-0.8,5.3,0.0,0.0,14.3
2024-04-11,18134 Monachil,Sierra Nevada,12.3,3.0,7.7,0.0,0.0,14.7
2024-04-12,18134 Monachil,Sierra Nevada,10.7,1.3,5.8,0.0,0.0,15.7
2024-04-13,18134 Monachil,Sierra Nevada,12.9,3.3,7.9,0.0,0.0,13.0
2024-04-14,18134 Monachil,Sierra Nevada,12.3,2.1,7.1,0.0,0.0,12.3
2024-04-15,18134 Monachil,Sierra Nevada,13.0,1.9,7.5,1.6,0.0,14.1
2024-04-16,18134 Monachil,Sierra Nevada,14.1,6.0,9.9,0.1,0.0,10.2
2024-04-17,18134 Monachil,Sierra Nevada,14.1,7.6,11.2,0.0,0.0,14.8
2024-04-18,18134 Monachil,Sierra Nevada,12.1,5.7,9.4,0.2,0.0,11.5
2024-04-19,18134 Monachil,Sierra Nevada,9.4,4.7,7.1,2.0,0.0,8.0
2024-04-20,18134 Monachil,Sierra Nevada,8.1,3.1,6.0,19.7,5.6,5.2
2024-04-21,18134 Monachil,Sierra Nevada,8.1,0.4,4.2,0.0,0.0,13.3
2024-04-22,18134 Monachil,Sierra Nevada,7.5,0.5,4.2,5.3,3.15,12.7
2024-04-23,18134 Monachil,Sierra Nevada,7.4,-1.0,3.4,0.0,0.0,14.3
2024-04-24,18134 Monachil,Sierra Nevada,9.0,-2.9,3.0,0.0,0.0,11.1
2024-04-25,18134 Monachil,Sierra Nevada,7.6,0.7,4.8,0.0,0.0,14.0
2024-04-26,18134 Monachil,Sierra Nevada,8.4,0.8,4.1,0.0,0.0,13.8
2024-04-27,18134 Monachil,Sierra Nevada,2.3,-2.0,0.8,11.5,7.42,21.8
2024-04-28,18134 Monachil,Sierra Nevada,2.3,-3.6,-0.7,2.2,1.54,8.3
2024-04-29,18134 Monachil,Sierra Nevada,1.4,-2.5,-1.2,11.4,7.98,8.2
2024-04-30,18134 Monachil,Sierra Nevada,1.0,-3.5,-0.9,1.3,0.84,11.2
2024-05-01,18134 Monachil,Sierra Nevada,0.6,-3.8,-1.0,16.5,9.87,19.8
2024-05-02,18134 Monachil,Sierra Nevada,3.2,-6.6,-1.0,0.1,0.07,12.6
2024-05-03,18134 Monachil,Sierra Nevada,9.5,-2.0,4.0,0.0,0.0,9.0
2024-05-04,18134 Monachil,Sierra Nevada,12.2,5.3,9.1,0.0,0.0,10.0
2024-05-05,18134 Monachil,Sierra Nevada,12.2,4.2,9.0,0.0,0.0,14.3
2024-05-06,18134 Monachil,Sierra Nevada,9.1,3.3,6.5,0.7,0.0,16.9
2024-05-07,18134 Monachil,Sierra Nevada,11.8,1.9,7.1,0.0,0.0,13.2
2024-05-08,18134 Monachil,Sierra Nevada,14.2,3.1,10.0,0.0,0.0,10.7
2024-05-09,18134 Monachil,Sierra Nevada,14.4,9.3,11.7,0.0,0.0,11.2
2024-05-10,18134 Monachil,Sierra Nevada,16.3,10.8,13.4,3.4,0.0,8.8
2024-05-11,18134 Monachil,Sierra Nevada,16.0,9.0,12.5,4.2,0.0,9.4
2024-05-12,18134 Monachil,Sierra Nevada,14.6,5.3,10.5,0.6,0.0,9.2
2024-05-13,18134 Monachil,Sierra Nevada,14.5,6.1,10.9,0.6,0.0,14.5
2024-05-14,18134 Monachil,Sierra Nevada,11.1,2.4,6.9,0.0,0.0,14.6
2024-05-15,18134 Monachil,Sierra Nevada,9.7,1.5,5.6,0.0,0.0,10.1
2024-05-16,18134 Monachil,Sierra Nevada,10.5,-0.3,5.1,0.0,0.0,10.5
2024-05-17,18134 Monachil,Sierra Nevada,11.8,3.1,7.5,0.0,0.0,9.7
2024-05-18,18134 Monachil,Sierra Nevada,11.1,0.9,6.4,1.4,0.0,9.5
2024-05-19,18134 Monachil,Sierra Nevada,9.4,1.8,5.4,2.2,0.42,13.4
2024-05-20,18134 Monachil,Sierra Nevada,7.5,1.3,4.2,0.8,0.35,13.7
2024-05-21,18134 Monachil,Sierra Nevada,9.2,1.2,5.0,0.0,0.0,11.2
2024-05-22,18134 Monachil,Sierra Nevada,12.5,1.5,7.4,0.0,0.0,8.0
2024-05-23,18134 Monachil,Sierra Nevada,13.6,4.9,9.9,1.1,0.0,7.9
2024-05-24,18134 Monachil,Sierra Nevada,15.1,7.0,11.7,0.4,0.0,10.6
2024-05-25,18134 Monachil,Sierra Nevada,17.0,9.5,13.7,0.3,0.0,10.1
2024-05-26,18134 Monachil,Sierra Nevada,17.2,8.4,13.8,1.0,0.0,13.2
2024-05-27,18134 Monachil,Sierra Nevada,18.0,8.1,13.9,0.5,0.0,14.7
2024-05-28,18134 Monachil,Sierra Nevada,18.3,10.9,14.6,0.0,0.0,10.5
2024-05-29,18134 Monachil,Sierra Nevada,18.5,10.7,15.2,0.1,0.0,8.9
2024-05-30,18134 Monachil,Sierra Nevada,19.7,12.0,15.8,0.0,0.0,12.3
2024-05-31,18134 Monachil,Sierra Nevada,19.0,12.6,16.6,0.5,0.0,14.1
2024-06-01,18134 Monachil,Sierra Nevada,18.2,11.3,15.3,0.5,0.0,10.0
2024-06-02,18134 Monachil,Sierra Nevada,15.3,9.4,12.8,4.8,0.0,11.0
2024-06-03,18134 Monachil,Sierra Nevada,15.0,9.6,12.4,3.9,0.0,9.1
2024-06-04,18134 Monachil,Sierra Nevada,15.7,8.8,12.2,1.7,0.0,8.2
2024-06-05,18134 Monachil,Sierra Nevada,18.2,9.9,14.2,1.6,0.0,5.4
2024-06-06,18134 Monachil,Sierra Nevada,19.8,10.8,15.9,1.1,0.0,11.9
2024-06-07,18134 Monachil,Sierra Nevada,19.6,12.0,15.9,0.0,0.0,16.2
2024-06-08,18134 Monachil,Sierra Nevada,14.2,4.8,10.2,2.0,0.0,15.2
2024-06-09,18134 Monachil,Sierra Nevada,13.9,4.2,9.2,1.3,0.0,8.0
2024-06-10,18134 Monachil,Sierra Nevada,13.9,5.3,9.4,2.2,0.0,11.2
2024-06-11,18134 Monachil,Sierra Nevada,11.4,5.3,8.6,5.0,0.0,11.4
2024-06-12,18134 Monachil,Sierra Nevada,11.9,5.6,8.9,2.4,0.0,13.5
2024-06-13,18134 Monachil,Sierra Nevada,16.4,6.7,11.8,0.2,0.0,7.0
2024-06-14,18134 Monachil,Sierra Nevada,19.6,9.0,14.8,1.2,0.0,12.3
2024-06-15,18134 Monachil,Sierra Nevada,16.3,9.2,12.8,1.3,0.0,17.8
2024-06-16,18134 Monachil,Sierra Nevada,17.2,7.1,12.9,0.3,0.0,10.3
2024-06-17,18134 Monachil,Sierra Nevada,19.6,9.2,14.5,0.0,0.0,11.2
2024-06-18,18134 Monachil,Sierra Nevada,17.1,7.0,12.6,0.0,0.0,16.3
2024-06-19,18134 Monachil,Sierra Nevada,13.6,5.5,9.4,0.0,0.0,14.1
2024-06-20,18134 Monachil,Sierra Nevada,11.3,2.8,6.9,0.0,0.0,11.2
2024-06-21,18134 Monachil,Sierra Nevada,17.4,4.0,11.0,0.0,0.0,13.6
2024-06-22,18134 Monachil,Sierra Nevada,19.4,10.5,14.8,0.0,0.0,13.3
2024-06-23,18134 Monachil,Sierra Nevada,20.4,12.4,16.4,0.0,0.0,13.8
2024-06-24,18134 Monachil,Sierra Nevada,19.4,12.9,16.3,0.4,0.0,11.8
2024-06-25,18134 Monachil,Sierra Nevada,20.7,13.8,17.8,0.0,0.0,9.4
2024-06-26,18134 Monachil,Sierra Nevada,20.4,11.4,16.3,2.5,0.0,9.9
2024-06-27,18134 Monachil,Sierra Nevada,17.9,10.2,13.8,5.1,0.0,8.3
2024-06-28,18134 Monachil,Sierra Nevada,13.6,5.3,10.2,4.1,0.0,13.0
2024-06-29,18134 Monachil,Sierra Nevada,16.9,4.5,11.2,0.0,0.0,10.5
2024-06-30,18134 Monachil,Sierra Nevada,19.4,8.7,14.1,0.0,0.0,11.7
2024-07-01,18134 Monachil,Sierra Nevada,18.4,8.8,13.2,0.0,0.0,12.0
2024-07-02,18134 Monachil,Sierra Nevada,20.2,9.9,15.1,0.0,0.0,12.9
2024-07-03,18134 Monachil,Sierra Nevada,22.2,13.2,17.5,0.0,0.0,10.5
2024-07-04,18134 Monachil,Sierra Nevada,24.1,15.7,20.0,0.0,0.0,7.2
2024-07-05,18134 Monachil,Sierra Nevada,24.1,17.6,21.0,1.1,0.0,6.8
2024-07-06,18134 Monachil,Sierra Nevada,18.7,12.1,15.4,0.0,0.0,11.7
2024-07-07,18134 Monachil,Sierra Nevada,18.4,10.5,14.6,0.0,0.0,10.2
2024-07-08,18134 Monachil,Sierra Nevada,21.0,10.7,16.0,0.0,0.0,10.2
2024-07-09,18134 Monachil,Sierra Nevada,23.2,11.2,17.9,0.0,0.0,10.0
2024-07-10,18134 Monachil,Sierra Nevada,26.1,13.0,19.9,0.0,0.0,15.1
2024-07-11,18134 Monachil,Sierra Nevada,26.7,15.8,21.3,0.1,0.0,17.4
2024-07-12,18134 Monachil,Sierra Nevada,24.0,14.5,19.9,0.0,0.0,15.3
2024-07-13,18134 Monachil,Sierra Nevada,23.0,11.8,18.3,0.0,0.0,15.8
2024-07-14,18134 Monachil,Sierra Nevada,23.1,11.9,17.8,0.0,0.0,14.8
2024-07-15,18134 Monachil,Sierra Nevada,22.8,11.2,17.4,0.0,0.0,14.8
2024-07-16,18134 Monachil,Sierra Nevada,24.8,14.6,20.1,0.0,0.0,12.9
2024-07-17,18134 Monachil,Sierra Nevada,26.3,12.7,21.4,0.0,0.0,8.8
2024-07-18,18134 Monachil,Sierra Nevada,25.2,15.8,20.4,6.8,0.0,11.8
2024-07-19,18134 Monachil,Sierra Nevada,24.8,14.7,20.7,0.0,0.0,18.1
2024-07-20,18134 Monachil,Sierra Nevada,24.0,13.8,19.0,0.2,0.0,19.7
2024-07-21,18134 Monachil,Sierra Nevada,23.1,12.9,18.0,0.0,0.0,9.7
2024-07-22,18134 Monachil,Sierra Nevada,24.2,14.1,19.0,0.0,0.0,9.4
2024-07-23,18134 Monachil,Sierra Nevada,25.9,17.5,21.6,0.0,0.0,10.1
2024-07-24,18134 Monachil,Sierra Nevada,27.0,17.6,22.1,0.0,0.0,13.9
2024-07-25,18134 Monachil,Sierra Nevada,24.8,16.5,21.9,0.1,0.0,18.0
2024-07-26,18134 Monachil,Sierra Nevada,22.3,14.1,18.3,0.0,0.0,12.3
2024-07-27,18134 Monachil,Sierra Nevada,24.0,13.4,19.6,0.0,0.0,12.6
2024-07-28,18134 Monachil,Sierra Nevada,23.2,13.8,18.4,7.8,0.0,9.8
2024-07-29,18134 Monachil,Sierra Nevada,23.5,12.9,18.8,7.4,0.0,17.0
2024-07-30,18134 Monachil,Sierra Nevada,26.2,17.1,21.8,1.2,0.0,15.5
2024-07-31,18134 Monachil,Sierra Nevada,26.9,16.0,22.0,0.0,0.0,20.8
2024-08-01,18134 Monachil,Sierra Nevada,26.9,17.3,22.4,0.0,0.0,18.1
2024-08-02,18134 Monachil,Sierra Nevada,22.9,15.0,18.8,0.0,0.0,14.8
2024-08-03,18134 Monachil,Sierra Nevada,23.1,11.9,18.0,0.0,0.0,8.9
2024-08-04,18134 Monachil,Sierra Nevada,23.4,12.2,18.8,0.3,0.0,7.3
2024-08-05,18134 Monachil,Sierra Nevada,24.2,14.4,19.7,0.1,0.0,8.9
2024-08-06,18134 Monachil,Sierra Nevada,24.7,13.8,20.1,0.0,0.0,13.8
2024-08-07,18134 Monachil,Sierra Nevada,26.0,13.7,20.3,0.0,0.0,12.8
2024-08-08,18134 Monachil,Sierra Nevada,25.4,14.6,21.0,0.0,0.0,14.6
2024-08-09,18134 Monachil,Sierra Nevada,25.3,13.4,20.2,0.2,0.0,7.1
2024-08-10,18134 Monachil,Sierra Nevada,25.4,17.6,21.6,0.4,0.0,8.5
2024-08-11,18134 Monachil,Sierra Nevada,25.7,15.1,20.6,0.7,0.0,20.4
2024-08-12,18134 Monachil,Sierra Nevada,25.2,12.1,19.4,0.0,0.0,15.5
2024-08-13,18134 Monachil,Sierra Nevada,21.8,13.2,17.2,0.4,0.0,14.3
2024-08-14,18134 Monachil,Sierra Nevada,20.0,12.2,15.4,7.9,0.0,15.0
2024-08-15,18134 Monachil,Sierra Nevada,20.6,10.1,15.6,0.0,0.0,16.7
2024-08-16,18134 Monachil,Sierra Nevada,21.6,12.0,16.8,0.0,0.0,13.9
2024-08-17,18134 Monachil,Sierra Nevada,23.3,13.8,18.3,0.0,0.0,12.8
2024-08-18,18134 Monachil,Sierra Nevada,24.7,17.4,20.3,0.0,0.0,12.9
2024-08-19,18134 Monachil,Sierra Nevada,24.2,15.8,19.8,0.0,0.0,15.6
2024-08-20,18134 Monachil,Sierra Nevada,21.4,14.6,18.2,2.2,0.0,9.7
2024-08-21,18134 Monachil,Sierra Nevada,21.1,14.8,17.7,3.8,0.0,6.5
2024-08-22,18134 Monachil,Sierra Nevada,21.0,11.4,16.2,0.1,0.0,9.6
2024-08-23,18134 Monachil,Sierra Nevada,21.1,12.2,16.3,0.9,0.0,6.6
2024-08-24,18134 Monachil,Sierra Nevada,21.2,11.1,16.4,6.2,0.0,10.9
2024-08-25,18134 Monachil,Sierra Nevada,22.5,13.2,17.8,1.7,0.0,15.2
2024-08-26,18134 Monachil,Sierra Nevada,21.5,13.8,17.5,1.1,0.0,11.9
2024-08-27,18134 Monachil,Sierra Nevada,20.3,14.3,16.8,3.2,0.0,7.6
2024-08-28,18134 Monachil,Sierra Nevada,22.3,11.7,16.9,1.0,0.0,7.9
2024-08-29,18134 Monachil,Sierra Nevada,19.3,12.4,15.3,25.5,0.0,13.4
2024-08-30,18134 Monachil,Sierra Nevada,18.6,11.5,14.9,13.7,0.0,10.8
